categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long
Cinema,20-02-20,2020-02-16,"Piazza Venticinque Aprile, 8, Milano, MI",Cinema Anteo,All'Anteo arriva una rassegna di film sulle storie di coraggio e di resistenza,https://www.milanotoday.it/eventi/cinema-anteo-film-genocidio-armeno.html,Arte e cultura,"Anteo Spazio Cinema, 8, Piazza Venticinque Aprile, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4800568,9.1877898
Concerti,16-02-20,2020-02-16,"Via Benaco, 1, Milano, MI",Arci Ohibò,Fran e i Pensieri Molesti in concerto al Circolo Ohibò,https://www.milanotoday.it/eventi/fran-pensieri-molesti-concerto-ohibo.html,Musica e vita notturna,"1, Via Benaco, Lodi - Corvetto, Municipio 4, Milano, Lombardia, 20139, Italia",45.4447402,9.211825
Spettacoli,16-02-20,2020-02-16,"Largo Antonio Greppi,20121, Milano, MI,Italia",Piccolo Teatro - Teatro Strehler,Un nemico del popolo,https://www.teatro.it/spettacoli/milano/piccolo-teatro-teatro-strehler/2019-2020/un-nemico-del-popolo,Teatro e spettacolo,"Largo Antonio Greppi, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.471727,9.1826196
Spettacoli,16-02-20,2020-02-16,"Via Ciro Menotti 11,20129, Milano, MI,Italia",Menotti,Hotel Paradiso,https://www.teatro.it/spettacoli/milano/menotti/2019-2020/hotel-paradiso,Teatro e spettacolo,"Teatro Menotti, 11, Via Ciro Menotti, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4699775,9.2131112
Spettacoli,16-02-20,2020-02-16,"Via Rivoli 6,20121, Milano, MI,Italia",Piccolo Teatro - Studio Melato,"Eneide, generazioni",https://www.teatro.it/spettacoli/milano/piccolo-teatro-studio-melato/2019-2020/eneide-generazioni,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881
Teatri,17-02-20,2020-02-17,"Via Alessandro Manzoni, 42, Milano, MI",Teatro Manzoni,"Tango y amor, lo spettacolo internazionale al Teatro Manzoni",https://www.milanotoday.it/eventi/spettacolo-tango-teatro-manzoni.html,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
Incontri,17-02-20,2020-02-17,"Piazza Piemonte, Milano, MI",Feltrinelli,Martina Attili presenta il suo primo libro dopo la partecipazione a X Factor,https://www.milanotoday.it/eventi/martina-attili-presenta-libro-quando.html,Formazione e networking,"Piazza Piemonte, Washington, Municipio 7, Milano, Lombardia, 20149, Italia",45.466001,9.1548403
Spettacoli,17-02-20,2020-02-17,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Tango y amor,https://www.teatro.it/spettacoli/milano/manzoni/2019-2020/tango-y-amor,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
Incontri,17-02-20,2020-02-17,"Piazza del Duomo, Milano, MI",Mondadori Megastore,Uno speciale incontro con Francesco Gabbani in Mondadori,https://www.milanotoday.it/eventi/francesco-gabbani-mondadori.html,Formazione e networking,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
Spettacoli,18-02-20,2020-02-18,"v. Mons. Pogliani 7/a,ang. via Grandi,20090, Cesano Boscone, MI,Italia",Cristallo,"Scusa sono in riunione, ti posso richiamare?",https://www.teatro.it/spettacoli/cesano-boscone/cristallo/2019-2020/scusa-sono-in-riunione-ti-posso-richiamare,Teatro e spettacolo,"20090, Italy",45.407,9.1083
Spettacoli,18-02-20,2020-02-18,"Via Fratelli Zoia,89,20153, Milano, MI,Italia",Spazio Teatro 89,Dio arriverà all'alba - omaggio a Alda Merini,https://www.teatro.it/spettacoli/milano/spazio-teatro-89/2019-2020/dio-arrivera-allalba-omaggio-a-alda-merini,Teatro e spettacolo,"Via Fratelli Zoia, Quarto Cagnino, Municipio 7, Milano, Lombardia, 20153, Italia",45.4720145,9.1089432
Teatri,01-03-20,2020-02-18,"Via Rovello, 2, Milano, MI",Piccolo Teatro Grassi,Scene da Faust: dal 18 febbraio in scena al Piccolo,https://www.milanotoday.it/eventi/scene-da-faust-spettacolo.html,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651
Mostre,10-03-20,2020-02-18,"Via Giuseppe Arimondi, 1, Milano, MI",exfabbricadellebambole,"Appena posso, torno. Personale di Antonino Fulci",https://www.milanotoday.it/eventi/appena-posso-torno-personale-di-antonino-fulci-2020.html,Arte e cultura,"Sef Car, 1, Via Giuseppe Arimondi, Ghisolfa, Portello, Municipio 8 di Milano, Milano, Lombardia, 20155, Italia",45.489429,9.1538349
Teatri,23-02-20,2020-02-18,"Corso Buenos Aires, 36, Milano, MI",Teatro Elfo Puccini,Paolo Borsellino. Essendo Stato: dal 18 al 23 febbraio al Teatro Elfo Puccini,https://www.milanotoday.it/eventi/essendo-stato-spettacolo-borsellino.html,Teatro e spettacolo,"Piadiniamo, 36, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4785293,9.2095943
Incontri,23-02-20,2020-02-18,"Piazzale Luigi Cadorna, Milano, MI",Frame Condé Nast,"Milano Fashion Week, Vogue incontra i giovani designers",https://www.milanotoday.it/eventi/milano-fashion-week-incontri-designer-vogue.html,Formazione e networking,"Piazzale Luigi Cadorna, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20123, Italia",45.4675214,9.1771143
Incontri,18-02-20,2020-02-18,"Piazza Piemonte, Milano, MI",Feltrinelli,"Diodato, il vincitore del festival di Sanremo, incontra i fan in Feltrinelli",https://www.milanotoday.it/eventi/diodato-incontro-feltrinelli.html,Formazione e networking,"Piazza Piemonte, Washington, Municipio 7, Milano, Lombardia, 20149, Italia",45.466001,9.1548403
Mostre,08-05-20,2020-02-19,"Viale della Liberazione, 16, Milano, MI",Spazio Leonardo,"Hollow hands, la mostra di andreia santana in spazio Leonardo",https://www.milanotoday.it/eventi/hollow-hands-la-mostra-di-andreia-santana-2020.html,Arte e cultura,"16, Viale della Liberazione, GARIBALDI REPUBBLICA, Municipio 9, Milano, Lombardia, 20100, Italia",45.4824226,9.1951953
Incontri,28-03-20,2020-02-20,"Via Ciovasso, 11, Milano, MI",VS Arte,"""Quasar e subliminazione"" di tommaso dognazzi @vs arte",https://www.milanotoday.it/eventi/quasar-e-subliminazione-di-tommaso-dognazzi-2020.html,Formazione e networking,"11, Via Ciovasso, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4697326,9.1866657
Teatri,01-03-20,2020-02-20,"Corso di Porta Romana, 63, Milano, MI",Teatro Carcano,Antigone: dal 20 febbraio all'1 marzo al Teatro Carcano,https://www.milanotoday.it/eventi/antigone-carcano-spettacolo.html,Teatro e spettacolo,"Teatro Carcano, 63, Corso di Porta Romana, Crocetta, Municipio 1, Milano, Lombardia, 20121, Italia",45.4566842,9.1955297
Mostre,26-02-20,2020-02-20,"Via Plinio, 37, Milano, MI",Mamo galleria Milano,Optocromatico,https://www.milanotoday.it/eventi/optocromatico-letizia-neri-2020.html,Arte e cultura,"Good Morgan, 37, Via Plinio, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4773202,9.216369
Mostre,15-03-20,2020-02-20,"Via Achille Maiocchi, 15, Milano, MI",Maiocchi15,Dreams: inaugurazione mostra personale di Stefano Mancini,https://www.milanotoday.it/eventi/dreams-inaugurazione-mostra-personale-di-stefano-mancini-.html,Arte e cultura,"Via Achille Maiocchi, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4754571,9.2138647
Incontri,20-03-20,2020-02-20,"Via Eugenio Villoresi, 28, Milano, MI",Studio Masiero,Misia - Calicanti a cura di Claudio Cerritelli,https://www.milanotoday.it/eventi/misia-calicanti-a-cura-di-claudio-cerritelli-misia.html,Formazione e networking,"28, Via Eugenio Villoresi, Isola del Bosco, Torretta, Sesto San Giovanni, Zona Omogenea Milano Nord, Milano, Lombardia, 20099, Italia",45.5257184,9.2259595
Spettacoli,20-02-20,2020-02-20,"piazza Carlo Alberto dalla Chiesa 4,20020, Arese, MI,Italia",Cinema Teatro Arese,"Scusa sono in riunione, ti posso richiamare?",https://www.teatro.it/spettacoli/arese/cinema-teatro-arese/2019-2020/scusa-sono-in-riunione-ti-posso-richiamare,Teatro e spettacolo,"Cinema Teatro Arese, 4, Piazza Generale Carlo Alberto Dalla Chiesa, Sant'Anna, Arese, Milano, Lombardia, 20044, Italia",45.549694,9.0777685
Teatri,20-02-20,2020-02-20,"Via delle Ore, 3, Milano, MI",Fondazione Ambrosianeum,Jazz n'joy,https://www.milanotoday.it/eventi/jazz-n-joy-alex-bioli-thomas-rosenfeld-2020.html,Teatro e spettacolo,"Ambrosianeum, 3, Via delle Ore, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4628936,9.1925597
Mostre,21-02-20,2020-02-21,"Via Corsico, 3, Milano, MI",Exhibeation,"Milano, mostra “face2face”: quando il ritratto sembra una fotografia",https://www.milanotoday.it/eventi/milano-mostra-face2face-2020.html,Arte e cultura,"Ral8022, 3, Via Corsico, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4523462,9.1734918
Mostre,30-06-21,2020-02-21,"Via Bergognone, 40, Milano, MI",Armani Silos,"Armani Silos, una mostra fotografica dedicata a Peter Lindbergh",https://www.milanotoday.it/eventi/mostra-fotografica-peter-lindbergh-armani-silos.html,Arte e cultura,"40, Via Bergognone da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514132,9.1649823
Incontri,21-02-20,2020-02-21,"Corso Europa, 291, Milano, MI",Villa Burba,"Beethoven - il genio, l’uomo",https://www.milanotoday.it/eventi/beethoven-il-genio-l-uomo-donato-bruno-2020.html,Formazione e networking,"Villa Burba Cornaggia Medici, 291, Corso Europa, San Paolo-Capuana, Castellazzo, Rho, Milano, Lombardia, 20017, Italia",45.5334962,9.0281769
Disco&Feste,21-02-20,2020-02-21,"Via Pietrasanta, 16, Milano, MI",Magazzini Generali,Una mega festa dedicata agli anni '90 in arrivo ai Magazzini Generali,https://www.milanotoday.it/eventi/festa-discoteca-anni-90-magazzini-generali.html,Musica e vita notturna,"16, Via Pietrasanta, Ex Om - Morivione, Municipio 5, Milano, Lombardia, 20141, Italia",45.4440954,9.1951652
Corsi,21-02-20,2020-02-21,"Via Conte Rosso, 20, Milano, MI",Panetteria Occupata,Chi sostiene che comunismo e nazismo sono uguali e perché?,https://www.milanotoday.it/eventi/chi-sostiene-che-comunismo-e-nazismo-sono-uguali.html,Formazione e networking,"Via Conte Rosso, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4819574,9.2426159
Mostre,12-03-20,2020-02-21,"Via XXV Aprile, Milano, MI",Centro Verdi,"Italia, Francia e Chernobyl: mostra fotografica a Segrate (Milano) sui luoghi abbandonati",https://www.milanotoday.it/eventi/mostra-luoghi-abbandonati-italia-chernobyl.html,Arte e cultura,"Via Venticinque Aprile, Triulzo Inferiore, Triulzo, San Donato Milanese, Milano, Lombardia, 20138, Italia",45.4293534,9.2707589
Spettacoli,21-02-20,2020-02-21,"Via San Giovanni sul muro 2,20121, Milano, MI,Italia",Dal Verme,The Legend of Morricone,https://www.teatro.it/spettacoli/milano/dal-verme/2019-2020/the-legend-of-morricone,Teatro e spettacolo,"2, Via San Giovanni sul Muro, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4671162,9.1814924
Spettacoli,21-02-20,2020-02-21,"Piazza S. Magno,20025, Legnano, MI,Italia",Galleria,Atom Heart Mother,https://www.teatro.it/spettacoli/legnano/galleria/2019-2020/pink-floyd-legend-atom-heart-mother,Teatro e spettacolo,"Piazza San Magno, San Magno, Oltresempione, Legnano, Milano, Lombardia, 20025, Italia",45.5945288,8.9180098
Inaugurazioni,21-02-20,2020-02-21,"Via Giovanni Duprè, 19, Milano, MI",Teatro Guanella,Eroi in viaggio,https://www.milanotoday.it/eventi/eroi-in-viaggio-la-pettirossa-chiara-rigamonti.html,Inaugurazioni,"Via Giovanni Duprè, Ghisolfa, Municipio 8 di Milano, Milano, Lombardia, 20155, Italia",45.494526,9.1597343
Mostre,30-06-21,2020-02-21,"Via Bergognone, 40, Milano, MI",Armani Silos,"Armani Silos, una mostra fotografica dedicata a Peter Lindbergh",https://www.milanotoday.it/eventi/mostra-fotografica-peter-lindbergh-armani-silos.html,Arte e cultura,"40, Via Bergognone da Fossano, Tortona, Municipio 6, Milano, Lombardia, 20144, Italia",45.4514132,9.1649823
Mostre,06-03-20,2020-02-21,"Via Carlo Tenca, 11, Milano, MI",Galleria Cael,Obsession,https://www.milanotoday.it/eventi/obsession-2020.html,Arte e cultura,"11, Via Carlo Tenca, Centrale, Municipio 2, Milano, Lombardia, 20124, Italia",45.4806693,9.2017813
Corsi,21-02-20,2020-02-21,"Corso Magenta, 61, Milano, MI",Palazzo delle Stelline,“Riscoprire la visione sovranista dell’Italia di Bettino Craxi”: convegno di Fdi,https://www.milanotoday.it/eventi/convegno-craxi-milano-21-febbraio-2020.html,Formazione e networking,"61, Corso Magenta, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4656392,9.1722471
Mostre,04-10-20,2020-02-21,"Piazza Sant'Eustorgio, 3, Milano, MI",Museo Diocesano,"Chagall, Gauguin e Matisse: la nuova mostra al Museo Diocesano",https://www.milanotoday.it/eventi/mostra-chagall-gauguin-matisse.html,Arte e cultura,"Museo Diocesano di Milano, 3, Piazza Sant'Eustorgio, Ticinese, Municipio 1, Milano, Lombardia, 20123, Italia",45.4546749,9.1810291
Concerti,22-02-20,2020-02-22,"Via Padova, 133, Milano, MI",Ligera,"Garageventinove, a night at Ligera",https://www.milanotoday.it/eventi/garageventinove-a-night-at-ligera-.html,Musica e vita notturna,"133, Via Padova, Padova, Municipio 2, Milano, Lombardia, 20127, Italia",45.4981557,9.2324267
Spettacoli,22-02-20,2020-02-22,"piazza Piero Carnelli,20138, Milano, MI,Italia",Delfino,I tre porcellini - Un musical... curvy,https://www.teatro.it/spettacoli/milano/delfino/2019-2020/i-tre-porcellini-un-musical-curvy,Teatro e spettacolo,"Piazza Don Piero Carnelli, Mecenate, Municipio 4, Milano, Lombardia, 20059, Italia",45.4584915,9.2436908
Manifestazioni,22-02-20,2020-02-22,"Via Luigi Granelli, 1, Milano, MI",Spazio Mil,Un imperdibile evento dedicato a tutte le celebrazioni di Leonardo da Vinci,https://www.milanotoday.it/eventi/serata-leonardo-da-vinci-sesto-san-giovanni.html,Altri eventi,"Carroponte, 1, Via Luigi Granelli, Rondò, Torretta, Sesto San Giovanni, Zona Omogenea Milano Nord, Milano, Lombardia, 20099, Italia",45.529574,9.2209217
Manifestazioni,23-02-20,2020-02-22,"Via Luigi Granelli, Milano, MI",Spazio Mil,Mistica ® Festival dei Mondi Esoterici – 22/23 febbraio 2020 Sesto San Giovanni (MI),https://www.milanotoday.it/eventi/festival-esoterismo-quando-dove.html,Altri eventi,"Via Luigi Granelli, Isola del Bosco, Torretta, Sesto San Giovanni, Zona Omogenea Milano Nord, Milano, Lombardia, 20099, Italia",45.5306451,9.2251348
Spettacoli,22-02-20,2020-02-22,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,I Promessi sposi alla prova,https://www.teatro.it/spettacoli/milano/teatro-franco-parenti-sala-grande/2019-2020/i-promessi-sposi-alla-prova,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Mostre,03-03-20,2020-02-22,"Alzaia Naviglio Grande, 4, Milano, MI",Vi.P. Gallery Milano,"Paola Gamba, cercando la luna",https://www.milanotoday.it/eventi/paola-gamba-cercando-la-luna-paola-gamba.html,Arte e cultura,"4, Alzaia Naviglio Grande, Navigli, Municipio 6, Milano, Lombardia, 20144, Italia",45.4521916,9.1761844
Spettacoli,22-02-20,2020-02-22,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Il gatto con gli stivali,https://www.teatro.it/spettacoli/milano/manzoni/2019-2020/la-casa-delle-storie-il-gatto-con-gli-stivali,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762
Incontri,22-02-20,2020-02-22,"Piazza del Duomo, Milano, MI",Duomo,Una visita guidata nel Duomo fino alle sue Terrazze,https://www.milanotoday.it/eventi/visita-guidata-duomo.html,Formazione e networking,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
Incontri,22-02-20,2020-02-22,"Piazza del Duomo, Milano, MI",Mondadori Megastore,Ghali incontra i suoi fan in Mondadori,https://www.milanotoday.it/eventi/ghali-incontra-fan-mondadori.html,Formazione e networking,"Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, Italia",45.4639102,9.1906398
Incontri,22-02-20,2020-02-22,"Piazza I Maggio, Milano, MI",Palasesto,Milano la capitale mondiale della muay thai,https://www.milanotoday.it/eventi/milano-la-capitale-mondiale-della-muay-thai-2020.html,Formazione e networking,"Piazza Primo Maggio, Soriano, Corbetta, Milano, Lombardia, 20011, Italia",45.4691186,8.9224205
Spettacoli,22-02-20,2020-02-22,"Via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala Blu,"Dolore sotto chiave / Sik-Sik, l'artefice magico",https://www.teatro.it/spettacoli/milano/teatro-franco-parenti-sala-acomea/2019-2020/dolore-sotto-chiave-sik-sik-lartefice-magico,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
Spettacoli,22-02-20,2020-02-22,"via Pier Lombardo 14,20135, Milano, MI,Italia",Franco Parenti - Sala 3,Per strada,https://www.teatro.it/spettacoli/milano/teatro-franco-parenti-sala-3/2019-2020/per-strada,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109
,22-02-20,2020-02-22,"Via Messina, 48, Milano, MI",,Operativi! con gli eccentrici Dadarò,https://www.milanotoday.it/eventi/operativi-con-gli-eccentrici-dadaro-eccentrici-dadaro.html,Non classificato,"48, Via Messina, Ghisolfa, Municipio 8 di Milano, Milano, Lombardia, 20154, Italia",45.488177,9.1720103
Disco&Feste,22-02-20,2020-02-22,"Via Valtellina, 21, Milano, MI",Gate Milano,"Una festa speciale durante le sfilate con ""Milano Fashion Jungle"" al Gate Milano",https://www.milanotoday.it/eventi/festa-sfilate-gate.html,Musica e vita notturna,"21, Via Valtellina, Isola, Municipio 9, Milano, Lombardia, 20159, Italia",45.4943879,9.1826121
Teatri,23-02-20,2020-02-23,"Via Lattanzio, 58, Milano, MI",Teatro Oscar,"Milano, storie di vita e malavita"" di e con Renato Dibi'",https://www.milanotoday.it/eventi/milano-storie-di-vita-e-malavita-di-e-con-renato-dibi-2020.html,Teatro e spettacolo,"Teatro Oscar DeSidera, 58/A, Via Lattanzio, Umbria - Molise, Municipio 4, Milano, Lombardia, 20137, Italia",45.4523298,9.2167181
Mercatini,23-02-20,2020-02-23,"Via Mecenate, 88/a, Milano, MI",East Market,"East Market, tutto il meglio del vintage nel famoso mercatino di Mecenate",https://www.milanotoday.it/eventi/mercatino-east-market-lambrate-quando.html,Mercati e shopping,"Via Mecenate, Mecenate, Municipio 4, Milano, Lombardia, 20059, Italia",45.4529888,9.2481173
Spettacoli,23-02-20,2020-02-23,"v. Mons. Pogliani 7/a,ang. via Grandi,20090, Cesano Boscone, MI,Italia",Cristallo,Cin ci là,https://www.teatro.it/spettacoli/cesano-boscone/cristallo/2019-2020/cin-ci-la,Teatro e spettacolo,"20090, Italy",45.407,9.1083
Corsi,23-02-20,2020-02-23,"Via San Martino 22, Milano, MI",Spazio MAST,“Come giocare col gatto?”: il 23 febbraio un incontro per i proprietari a favore dell'associazione dimensione animale Rho,https://www.milanotoday.it/eventi/come-giocare-col-gatto-il-23-febbraio-un-incontro-2020.html,Formazione e networking,"Spazio Mast, 22, Via San Martino, San Martino, Molino Nuovo, Lucernate, Rho, Milano, Lombardia, 20017, Italia",45.5195141,9.0451246
Spettacoli,23-02-20,2020-02-23,"Corso Venezia 2/A,20121, Milano, MI,Italia",San Babila,La coscienza di Zeno,https://www.teatro.it/spettacoli/milano/san-babila/2019-2020/la-coscienza-di-zeno,Teatro e spettacolo,"2a, Corso Venezia, Duomo, Municipio 1, Milano, Lombardia, 20121, Italia",45.4670204,9.1981104
