categoria,data_fine,data_inizio,indirizzo,luogo,titolo,url,macro_categoria,geocoded_address,lat,long,Cluster
Teatri,07-11-21,2021-10-02,"Via Rivoli, 6, Milano, MI",Piccolo Teatro Studio Melato,"Al Teatro Studio Melato le vite degli altri in ""Edificio 3"" di Claudio Tolcachir",https://www.milanotoday.it/eventi/spettacolo-edificio-3-teatro-studio-melato.html,Teatro e spettacolo,"6, Via Rivoli, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4726093,9.182881,8
Altro,02-10-21,2021-10-02,"via Gaetano de Castillia, 28, Milano, MI",Biblioteca degli Alberi Milano,BAM 4 Climate - Precop26: La Strada per Glasgow passa da BAM!,,Altri eventi,"28, Via Gaetano De Castillia, Isola, Municipio 9, Milano, Lombardia, 20124, Italia",45.4857844,9.192789,8
,16-10-21,2021-10-02,"Via Giuseppe Dall'Occo, 1, Milano, MI",Galleria Click Art,Piccoli quadri raccontano,https://www.milanotoday.it/eventi/piccoli-quadri-raccontano.html,Non classificato,"Via Giuseppe Dall'Occo, Cormano, Zona Omogenea Milano Nord, Milano, Lombardia, 20032, Italia",45.5444673,9.1692278,4
Spettacoli,03-10-21,2021-10-03,"via Pier Lombardo,14,20135, Milano, MI,Italia",Franco Parenti - Sala Grande,La banca dei sogni,https://www.teatro.it/spettacoli/milano/franco-parenti-sala-grande/2021-2022/la-banca-dei-sogni,Teatro e spettacolo,"Via Pier Lombardo, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542958,9.2063109,0
Teatri,12-12-21,2021-10-03,"Via Fratelli Zoia, 89, Milano, MI",Spazio Teatro 89,"Teatro per bambini, allo Spazio Teatro 89 una rassegna di spettacoli per tutto l'autunno",https://www.milanotoday.it/eventi/teatro-per-bambini-spettacolo-spazio-teatro-89.html,Teatro e spettacolo,"Via Fratelli Zoia, La Viridiana, Forze Armate, Municipio 7, Milano, Lombardia, 20152, Italia",45.460948,9.1108287,9
Spettacoli,03-10-21,2021-10-03,"Via Ciro Menotti 11,20129, Milano, MI,Italia",Menotti,Inferno,https://www.teatro.it/spettacoli/milano/menotti/2021-2022/inferno,Teatro e spettacolo,"Teatro Menotti, 11, Via Ciro Menotti, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4699775,9.2131112,0
Manifestazioni,03-10-21,2021-10-03,"Via Santa Croce, 15, Milano, MI",Associazione IBVA,"Parte solidando, il mercato agricolo a filiera colta: contadino, biologico, solidale",https://www.milanotoday.it/eventi/parte-solidando-2021.html,Altri eventi,"Via Santa Croce, Ticinese, Municipio 1, Milano, Lombardia, 20136, Italia",45.4551761,9.1834041,8
Spettacoli,03-10-21,2021-10-03,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Boys don't cry,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2021-2022/boys-dont-cry,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Spettacoli,03-10-21,2021-10-03,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,Il Gruffalò,https://www.teatro.it/spettacoli/milano/manzoni/2021-2022/il-gruffalo,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,8
Mercatini,03-10-21,2021-10-03,"Via Bovisasca, 59, Milano, MI",Spirit de Milan,"Allo Spirit de Milan il mercatino delle meraviglie con abiti, pezzi di design e accessori vintage",https://www.milanotoday.it/eventi/mercatino-vintage-spirit-de-milan.html,Mercati e shopping,"Spirit de Milan, 59, Via Bovisasca, Bovisa, Municipio 9, Milano, Lombardia, 20157, Italia",45.5067143,9.1584748,2
Sport,03-10-21,2021-10-03,"Piazza del Cannone, Milano, MI",,A Milano si corre: torna la Pittarosso Pink Parade per aiutare la ricerca contro i tumori,https://www.milanotoday.it/eventi/pittarosso-pink-parade-maratona-beneficenza.html,Sport e attività fisica,"Piazza del Cannone, Parco Sempione, Municipio 1, Milano, Lombardia, Italia",45.4716693,9.1780647,8
Spettacoli,04-10-21,2021-10-04,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,"Un ebreo, un ligure e l'ebraismo - Moni Ovadia, Dario Vergassola",https://www.teatro.it/spettacoli/milano/manzoni/2021-2022/un-ebreo-un-ligure-e-lebraismo-moni-ovadia-dario-vergassola,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,8
Teatri,17-10-21,2021-10-05,"Via Riccardo Pitteri, 58, Milano, MI",Teatro Martinitt,"""Il Test"" al Teatro Martinitt fa ridere il pubblico. Orari e biglietti",https://www.milanotoday.it/eventi/spettacolo-il-test-teatro-martinitt.html,Teatro e spettacolo,"Via Riccardo Pitteri, Lambrate, Municipio 3, Milano, Lombardia, 20134, Italia",45.4805358,9.2454637,7
,20-10-21,2021-10-05,"Via Enrico Caviglia, 3, Milano, MI",Istituto Italiano di Fotografia,Mostra “eppure sono stato un albero nel bosco” di Alice Jankovic,https://www.milanotoday.it/eventi/mostra-eppure-2021.html,Non classificato,"3, Via Enrico Caviglia, Lodi - Corvetto, Municipio 4, Milano, Lombardia, 20139, Italia",45.4436084,9.2298198,0
Incontri,17-10-21,2021-10-05,"Via Ciovasso, Milano, MI",MADE4ART,Nuove visioni,https://www.milanotoday.it/eventi/nuove-visioni-2021.html,Formazione e networking,"Via Ciovasso, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700344,9.1865972,8
,17-10-21,2021-10-05,"Via Ciovasso, 17, Milano, MI",MADE4ART,"Photofestival: a Milano la mostra ""nuove visioni""",https://www.milanotoday.it/eventi/photofestival-2021.html,Non classificato,"17, Via Ciovasso, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4701036,9.1865377,8
Spettacoli,06-10-21,2021-10-06,"Via Carlo Botta,18,20135, Milano, MI,Italia",Franco Parenti - Bagni Misteriosi,Sempre fiori mai un fioraio. Omaggio a Paolo Poli,https://www.teatro.it/spettacoli/milano/franco-parenti-bagni-misteriosi/2021-2022/sempre-fiori-mai-un-fioraio-omaggio-a-paolo-poli,Teatro e spettacolo,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141,0
Spettacoli,06-10-21,2021-10-06,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Graces,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2021-2022/graces,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Mostra,13-11-21,2021-10-07,"via Brera, 28, Milano, MI",Pinacoteca di Brera - Biblioteca Nazionale Braidense di Milano,COMPETIZIONE E CONDIVISIONE. La lingua araba e l’editoria come luogo di incontro dal XVI al XVIII secolo,,Arte e cultura,"Pinacoteca di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4722421,9.1884071,8
,08-10-21,2021-10-07,"Corso Magenta, 61, Milano, MI",Palazzo delle Stelline,"Torna Reinventing, terzo settore riunito a milano per dare energia alla solidarietà",https://www.milanotoday.it/eventi/torna-reinventing-2021.html,Non classificato,"61, Corso Magenta, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4656392,9.1722471,8
,28-10-21,2021-10-07,"Via Lovanio, 6, Milano, MI",Amy-d Arte Spazio,"Ecdysis, mostra personale di Alice Padovani",https://www.milanotoday.it/eventi/ecdysis-mostra-personale-di-alice-padovani-2021.html,Non classificato,"6, Via Lovanio, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4766942,9.1861782,8
Incontri,02-12-21,2021-10-07,"Via Enrico Besana, 12, Milano, MI",MUBA – Museo dei Bambini di Milano,Al Muba il teatro per bambini diventa un gioco divertente,https://www.milanotoday.it/eventi/teatro-muba-bambini.html,Formazione e networking,"MUBA - Museo dei Bambini, 12, Via Enrico Besana, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.4599507,9.2051279,0
Teatri,24-10-21,2021-10-08,"Via Giorgio Vasari, 15, Milano, MI",Teatro Franco Parenti,"""Mutuo Soccorso"" al Teatro Franco Parenti, il racconto di un condominio milanese",https://www.milanotoday.it/eventi/mutuo-soccorso-spettacolo-teatro-franco-parenti.html,Teatro e spettacolo,"Via Giorgio Vasari, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4542475,9.2073471,0
Inaugurazioni,14-10-21,2021-10-08,"Via Luciano Manara, 5, Milano, MI",,I Love Poke apre un nuovo store a Milano!,https://www.milanotoday.it/eventi/i-love-poke-apre-un-nuovo-store-a-milano.html,Inaugurazioni,"5, Via Luciano Manara, Abbiategrasso, Milano, Lombardia, 20081, Italia",45.4021631,8.9117535,5
Manifestazioni,10-10-21,2021-10-08,"Via San Vittore, 21, Milano, MI",Museo Nazionale della Scienza e della Tecnologia Leonardo da Vinci,"XXII Giornata europea della cultura ebraica, il programma degli incontri",https://www.milanotoday.it/eventi/giornata-europea-cultura-ebraica-programma-2021.html,Altri eventi,"21, Via San Vittore, Magenta - San Vittore, Municipio 1, Milano, Lombardia, 20123, Italia",45.4628946,9.1706462,8
Concerti,08-10-21,2021-10-08,"Viale Enrico Fermi, 98, Milano, MI",Legend Club,Al Legend Club una serata speciale in omaggio a Lucio Battisti,https://www.milanotoday.it/eventi/concerto-lucio-battisti-e-sagra-romana-legend-club.html,Musica e vita notturna,"Legend Club, 98, Viale Enrico Fermi, Parco Nord, Municipio 9, Milano, Lombardia, 20161, Italia",45.5161589,9.1794377,2
,08-10-21,2021-10-08,"Via dell'Allodola, 5, Milano, MI","Teatro ""La Creta""",Francesco secondo Dante - Parole e musica,https://www.milanotoday.it/eventi/francesco-secondo-dante-parole-e-musica-2021.html,Non classificato,"Via dell'Allodola, Lorenteggio, Municipio 6, Milano, Lombardia, 20147, Italia",45.454862,9.1195068,9
,21-11-21,2021-10-08,"Viale Emilio Alemagna, 6, Milano, MI",La Triennale di Milano,"Alla Triennale approda una mostra su Lingeri, esponente dell'architettura razionalista",https://www.milanotoday.it/eventi/mostra-pietro-lingeri.html,Non classificato,"Triennale Design Museum, 6, Viale Emilio Alemagna, Parco Sempione, Municipio 1, Milano, Lombardia, 20121, Italia",45.4721477,9.1734894,2
,08-10-21,2021-10-08,"Via dell'Allodola, 5, Milano, MI","Teatro ""La Creta""",Francesco secondo Dante,https://www.milanotoday.it/eventi/francesco-secondo-dante-2021.html,Non classificato,"Via dell'Allodola, Lorenteggio, Municipio 6, Milano, Lombardia, 20147, Italia",45.454862,9.1195068,9
Spettacoli,09-10-21,2021-10-09,"Via Carlo Botta,18,20135, Milano, MI,Italia",Franco Parenti - Bagni Misteriosi,"L’uomo che oscurò il re Sole - 
Vita di Molière",https://www.teatro.it/spettacoli/milano/franco-parenti-bagni-misteriosi/2021-2022/luomo-che-oscuro-il-re-sole-vita-di-moliere,Teatro e spettacolo,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141,0
Incontri,11-10-21,2021-10-09,"Via della Guastalla, 19, Milano, MI",Sinagoga,XXII giornata europea della cultura ebraica – 10 ottobre 2021: “il dialogo”.  Il programma di Milano,https://www.milanotoday.it/eventi/xxii-giornata-europea-della-cultura-ebraica.html,Formazione e networking,"Via della Guastalla, Guastalla, Municipio 1, Milano, Lombardia, 20122, Italia",45.460335,9.1986007,8
Incontri,09-10-21,2021-10-09,"Via Francesco Domenico Guerrazzi, 2, Milano, MI",Negozio Tea & Tao,Arte e tè: degustazione di un quadro,https://www.milanotoday.it/eventi/arte-e-te-degustazione.html,Formazione e networking,"2, Via Francesco Domenico Guerrazzi, Pagano, Municipio 1, Milano, Lombardia, 20145, Italia",45.4752035,9.1707291,2
Spettacoli,09-10-21,2021-10-09,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Rifare Bach (la naturale bellezza del creato),https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2021-2022/rifare-bach-la-naturale-bellezza-del-creato,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Teatri,09-10-21,2021-10-09,"Via Carlo Botta, 18, Milano, MI",Bagni Misteriosi,"Ai Bagni Misteriosi ""L'uomo che oscurò il sole"" con la voce di Alessio Boni",https://www.milanotoday.it/eventi/spettacolo-uomo-che-oscuro-il-sole-franco-parenti.html,Teatro e spettacolo,"18, Via Carlo Botta, Porta Romana, Municipio 4, Milano, Lombardia, 20135, Italia",45.4537805,9.2050141,0
Concerti,09-10-21,2021-10-09,"Via Fratelli Zoia, 89, Milano, MI",Spazio Teatro 89,Milano è blues: concerto dei Mandolin’ Brothers allo Spazio Teatro 89,https://www.milanotoday.it/eventi/concerto-mandolin-brothers-spazio-teatro-89.html,Musica e vita notturna,"Via Fratelli Zoia, La Viridiana, Forze Armate, Municipio 7, Milano, Lombardia, 20152, Italia",45.460948,9.1108287,9
,09-10-21,2021-10-09,"Via Giulio Natta, 19, Milano, MI",Cascina Cotica,Coltivando - Un laboratorio per nonni e nipoti,https://www.milanotoday.it/eventi/coltivando-un-laboratorio-per-nonni-e-nipoti-2021.html,Non classificato,"Via Giulio Natta, Gallaratese, Lampugnano, Municipio 8 di Milano, Milano, Lombardia, 20151, Italia",45.4886178,9.1192528,9
Concerti,10-10-21,2021-10-10,"Via Risorgimento, 18, Milano, MI",SOS Fornace Rho,(In)visibili,https://www.milanotoday.it/eventi/in-visibili-kwh.html,Musica e vita notturna,"SOS Fornace, 18, Via Risorgimento, Zona Industriale Alcide De Gasperi, Pantanedo, Mazzo, Rho, Milano, Lombardia, 20017, Italia",45.5275259,9.0727809,1
Spettacoli,10-10-21,2021-10-10,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,E' questa la vita che sognavo da bambino?,https://www.teatro.it/spettacoli/milano/manzoni/2021-2022/e-questa-la-vita-che-sognavo-da-bambino,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,8
Attività Didattica,10-10-21,2021-10-10,"via Brera, 28, Milano, MI",Pinacoteca di Brera,"F@Mu, giornata delle Famiglie al museo, 10 ottobre 2021 ""Nulla accade prima di un sogno""",,Formazione e networking,"Pinacoteca di Brera, 28, Via Brera, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4722421,9.1884071,8
Incontri,10-10-21,2021-10-10,"Piazza del Duomo, 12, Milano, MI",Duomo,Alla scoperta del Duomo di Milano con una visita speciale per i bambini,https://www.milanotoday.it/eventi/visita-duomo-milano-per-bambini.html,Formazione e networking,"12, Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4631707,9.1911184,8
Mostra,10-10-21,2021-10-10,"Via Senato, 10, Milano, MI",Archivio di Stato di Milano,Nelle sommosse e nelle guerre. Gli archivi milanesi durante l’età napoleonica,,Arte e cultura,"10, Via Senato, Guastalla, Municipio 1, Milano, Lombardia, 20121, Italia",45.4700976,9.1981223,8
,10-10-21,2021-10-10,"Viale Montello, 3, Milano, MI",Giardini Lea Garofalo,50 special: domenica 10 ottobre l'evento per il compleanno delle no profit milanesi hslt e avs,https://www.milanotoday.it/eventi/50-special-domenica-10-ottobre.html,Non classificato,"Viale Montello, Sarpi, Municipio 1, Milano, Lombardia, 20154, Italia",45.4815808,9.1813767,2
Spettacoli,10-10-21,2021-10-10,"Corso Buenos Aires 33,20124, Milano, MI,Italia",Elfo Puccini - sala Shakespeare,Monjour,https://www.teatro.it/spettacoli/milano/elfo-puccini-sala-shakespeare/2021-2022/monjour,Teatro e spettacolo,"Teatro Elfo Puccini, 33, Corso Buenos Aires, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20124, Italia",45.4794317,9.2098387,0
Incontri,10-10-21,2021-10-10,"Largo Antonio Balestra, Milano, MI",Giardini di Via Balestra,I laboratori del WWF nel parco urbano di Giambellino,https://www.milanotoday.it/eventi/incontri-bambini-parco-via-balestra.html,Formazione e networking,"Largo Antonio Balestra, Lorenteggio, Municipio 6, Milano, Lombardia, Italia",45.4481976,9.1424399,6
evento integrato (on-line e on site),10-10-21,2021-10-10,"Via Senato, Milano, MI",Soprintendenza Archivistica e Bibliografica della Lombardia,Domenica di carta 2021 | Echi d'archivio. Storie di donne,,Eventi digitali,"Via Senato, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4714266,9.1962309,8
Concerti,11-10-21,2021-10-11,"Via Bovisasca, 59, Milano, MI",Spirit de Milan,Davide Van De Sfroos in concerto a Milano. Orari e biglietti,https://www.milanotoday.it/eventi/concerto-davide-van-de-sfroos-milano-biglietti.html,Musica e vita notturna,"Spirit de Milan, 59, Via Bovisasca, Bovisa, Municipio 9, Milano, Lombardia, 20157, Italia",45.5067143,9.1584748,2
Spettacoli,11-10-21,2021-10-11,"Via Alessandro Manzoni 42,20121, Milano, MI,Italia",Manzoni,ABBA DREAM,https://www.teatro.it/spettacoli/milano/manzoni/2021-2022/abba-dream-in-concerto,Teatro e spettacolo,"Teatro Manzoni, 42, Via Alessandro Manzoni, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20121, Italia",45.4710286,9.1944762,8
Teatri,31-10-21,2021-10-12,"Via Rovello, 2, Milano, MI",Piccolo Teatro Grassi,"""Arlecchino servitore di due padroni"" al Piccolo Teatro. Orari e biglietti",https://www.milanotoday.it/eventi/spettacolo-arlecchino-servitore-di-due-padroni-piccolo-teatro.html,Teatro e spettacolo,"2, Via Rovello, Brera, Milano, Lombardia, 20121, Italia",45.4665188,9.1847651,8
Concerti,13-10-21,2021-10-13,"Piazza Armando Diaz, Milano, MI",Terrazza Martini,"Clementino feat. Saturnino, concerto a Milano in Terrazza Martini",https://www.milanotoday.it/eventi/concerto-clementino-13-ottobre-2021.html,Musica e vita notturna,"Piazza Armando Diaz, Cerchia dei Navigli, Municipio 1, Milano, Lombardia, 20122, Italia",45.4623603,9.1900022,8
Mostre,10-01-22,2021-10-13,"Via Privata Passo Pordoi, 7/3, Milano, MI",Hub/Art,Mostra hidden images di Marco Abrate,https://www.milanotoday.it/eventi/inaugurazione-mostra-hidden-images-marco-abrate.html,Arte e cultura,"Via Passo Pordoi, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4364043,9.2092881,0
Mostre,10-01-22,2021-10-13,"Via Privata Passo Pordoi, 7/3, Milano, MI",Hub/Art,Mostra hidden images di Marco Abrate,https://www.milanotoday.it/eventi/inaugurazione-mostra-hidden-images-marco-abrate.html,Arte e cultura,"Via Passo Pordoi, Scalo Romana, Municipio 5, Milano, Lombardia, 20139, Italia",45.4364043,9.2092881,0
Mostre,09-01-22,2021-10-13,"Piazza del Duomo, 12, Milano, MI",Palazzo Reale,Frammenti. Una grande mostra di Tullio Pericoli,https://www.milanotoday.it/eventi/frammenti-una-grande-mostra-di-tullio-pericoli-2021.html,Arte e cultura,"12, Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4631707,9.1911184,8
Incontri,27-10-21,2021-10-13,"Corso di Porta Nuova, 32, Milano, MI",Associazione Paolo Pini,Cerchiamo volontari,https://www.milanotoday.it/eventi/cerchiamo-volontari-2021.html,Formazione e networking,"Centro Sicurezza Porta Nuova, 32, Corso di Porta Nuova, Brera, Municipio 1, Milano, Lombardia, 20121, Italia",45.4767253,9.1920113,8
Mostre,31-10-21,2021-10-13,"Via Melzo, 30, Milano, MI",gli eroici furori,Marco Paganini - Da qui non si vede,https://www.milanotoday.it/eventi/marco-paganini.html,Arte e cultura,"La Teiera Eclettica, 30, Via Melzo, Buenos Aires - Venezia, Municipio 3, Milano, Lombardia, 20129, Italia",45.4751952,9.2080791,0
Mostre,09-01-22,2021-10-13,"Piazza del Duomo, 12, Milano, MI",Palazzo Reale,Frammenti. Una grande mostra di Tullio Pericoli,https://www.milanotoday.it/eventi/frammenti-una-grande-mostra-di-tullio-pericoli-2021.html,Arte e cultura,"12, Piazza del Duomo, Duomo, Municipio 1, Milano, Lombardia, 20122, Italia",45.4631707,9.1911184,8
